col_0,REGION,DATE,DATE_parsed,YEAR,MONTH,YEAR_WEEK,DAY,WEEK_DAY,PROFIL_TOTAL,PROFIL_ENT,PROFIL_PRO,PROFIL_RES,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,SUNHOUR,TEMPERATURE_NIGHT_C,TEMPERATURE_MEAN,HOLIDAYS,IS_WEEKEND,IS_LOCKDOWN_1,IS_LOCKDOWN_2,IS_LOCKDOWN_3,IS_LOCKDOWN_TT,IS_PUBLIC_HOLIDAYS
1810,Centre-Val de Loire,2022-06-24T00:00:00.000Z,2022-06-24T00:00:00.000Z,2022,6,25,24,5,17696023,1634305,4163037,11898681,23,14,24,14,21,22,1,95,9,1012,68,25,15,13,13,14,18,0,0,0,0,0,0,0
1811,Hauts-de-France,2022-06-24T00:00:00.000Z,2022-06-24T00:00:00.000Z,2022,6,25,24,5,33154020,1709985,7677210,23766825,23,15,19,16,21,22,2,92,9,1009,67,25,16,16,14,15,18,0,0,0,0,0,0,0
1812,Centre-Val de Loire,2022-06-25T00:00:00.000Z,2022-06-25T00:00:00.000Z,2022,6,25,25,6,17484662,1445494,3722388,12316780,18,14,15,15,17,17,2,93,9,1013,69,18,15,14,13,14,15,0,1,0,0,0,0,0
1813,Hauts-de-France,2022-06-25T00:00:00.000Z,2022-06-25T00:00:00.000Z,2022,6,25,25,6,32962387,1503393,6867535,24591459,19,13,19,14,19,17,1,90,9,1011,74,20,15,13,14,13,16,0,1,0,0,0,0,0
1814,Centre-Val de Loire,2022-06-26T00:00:00.000Z,2022-06-26T00:00:00.000Z,2022,6,25,26,7,17517807,1498564,3276624,12742619,20,10,10,11,18,18,0,94,8,1016,56,20,12,10,14,10,14,0,1,0,0,0,0,0
1815,Hauts-de-France,2022-06-26T00:00:00.000Z,2022-06-26T00:00:00.000Z,2022,6,25,26,7,33158883,1644100,6063787,25450996,21,10,16,10,20,20,0,92,9,1016,32,22,12,9,17,11,15,0,1,0,0,0,0,0
1816,Centre-Val de Loire,2022-06-27T00:00:00.000Z,2022-06-27T00:00:00.000Z,2022,6,26,27,1,17703098,1645404,3827128,12230566,24,12,14,12,21,23,0,88,9,1022,35,24,12,12,15,13,17,0,0,0,0,0,0,0
1817,Hauts-de-France,2022-06-27T00:00:00.000Z,2022-06-27T00:00:00.000Z,2022,6,26,27,1,33184828,1721898,7086498,24376432,23,13,18,14,19,22,0,86,10,1021,40,24,12,13,16,13,17,0,0,0,0,0,0,0
1818,Centre-Val de Loire,2022-06-28T00:00:00.000Z,2022-06-28T00:00:00.000Z,2022,6,26,28,2,17685009,1726562,4032544,11925903,27,11,11,11,24,26,0,81,10,1022,10,26,10,11,16,11,18,0,0,0,0,0,0,0
1819,Hauts-de-France,2022-06-28T00:00:00.000Z,2022-06-28T00:00:00.000Z,2022,6,26,28,2,32969549,1777589,7447237,23744723,25,10,14,11,23,25,0,83,10,1022,15,25,10,11,17,10,17,0,0,0,0,0,0,0
1820,Centre-Val de Loire,2022-06-29T00:00:00.000Z,2022-06-29T00:00:00.000Z,2022,6,26,29,3,17848034,1711063,4029463,12107508,28,12,10,12,23,26,0,77,10,1017,23,27,12,11,15,12,18,0,0,0,0,0,0,0
1821,Hauts-de-France,2022-06-29T00:00:00.000Z,2022-06-29T00:00:00.000Z,2022,6,26,29,3,33418668,1838812,7442024,24137832,26,14,14,14,24,24,0,73,10,1016,14,26,12,13,17,14,19,0,0,0,0,0,0,0
1822,Centre-Val de Loire,2022-06-30T00:00:00.000Z,2022-06-30T00:00:00.000Z,2022,6,26,30,4,17919195,1698542,4097932,12122721,19,12,16,12,15,19,4,97,8,1017,73,20,13,12,13,13,15,0,0,0,0,0,0,0
1823,Hauts-de-France,2022-06-30T00:00:00.000Z,2022-06-30T00:00:00.000Z,2022,6,26,30,4,33528183,1819085,7572225,24136873,16,12,18,14,14,16,3,96,7,1016,75,16,13,12,13,15,15,0,0,0,0,0,0,0
1824,Centre-Val de Loire,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022,7,26,1,5,17655540,1787909,4015510,11852121,21,9,17,9,20,21,0,93,10,1022,27,23,9,7,15,9,15,0,0,0,0,0,0,0
1825,Hauts-de-France,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022,7,26,1,5,31682237,1637482,7231578,22813177,21,9,21,9,19,21,0,93,10,1021,37,21,10,7,16,9,15,0,0,0,0,0,0,0
1826,Centre-Val de Loire,2022-07-02T00:00:00.000Z,2022-07-02T00:00:00.000Z,2022,7,26,2,6,17479365,1625238,3700633,12153494,30,12,11,12,26,28,0,76,10,1022,3,29,11,11,15,12,20,0,0,0,0,0,0,0
1827,Hauts-de-France,2022-07-02T00:00:00.000Z,2022-07-02T00:00:00.000Z,2022,7,26,2,6,31541187,1485291,6657103,23398793,26,11,16,11,25,25,0,80,10,1022,17,26,12,12,16,11,18,0,0,0,0,0,0,0
1828,Centre-Val de Loire,2022-07-03T00:00:00.000Z,2022-07-03T00:00:00.000Z,2022,7,26,3,7,17324172,1631601,3280702,12411869,28,13,13,13,25,26,0,78,10,1022,13,28,13,12,15,13,19,0,0,0,0,0,0,0
1829,Hauts-de-France,2022-07-03T00:00:00.000Z,2022-07-03T00:00:00.000Z,2022,7,26,3,7,31426641,1554719,5911475,23960447,24,11,18,12,22,23,0,88,10,1022,15,25,12,11,16,11,17,0,0,0,0,0,0,0
1830,Centre-Val de Loire,2022-07-04T00:00:00.000Z,2022-07-04T00:00:00.000Z,2022,7,27,4,1,17767652,1831223,3881273,12055156,29,12,11,12,25,27,0,83,10,1022,4,28,11,11,15,12,19,0,0,0,0,0,0,0
1831,Hauts-de-France,2022-07-04T00:00:00.000Z,2022-07-04T00:00:00.000Z,2022,7,27,4,1,31815707,1669322,6962201,23184184,25,11,19,12,22,24,0,92,10,1023,12,25,11,11,16,11,17,0,0,0,0,0,0,0
1832,Centre-Val de Loire,2022-07-05T00:00:00.000Z,2022-07-05T00:00:00.000Z,2022,7,27,5,2,17919944,1892898,4157321,11869725,29,12,11,12,27,28,0,76,10,1025,7,28,11,11,15,12,20,0,1,0,0,0,0,0
1833,Hauts-de-France,2022-07-05T00:00:00.000Z,2022-07-05T00:00:00.000Z,2022,7,27,5,2,31954475,1728078,7420393,22806004,25,11,18,12,24,24,0,90,10,1026,9,25,11,12,16,11,18,0,1,0,0,0,0,0
1834,Centre-Val de Loire,2022-07-06T00:00:00.000Z,2022-07-06T00:00:00.000Z,2022,7,27,6,3,18005201,1891625,4131310,11982266,29,12,17,12,26,28,0,73,10,1027,7,28,10,11,15,13,20,0,0,0,0,0,0,0
1835,Hauts-de-France,2022-07-06T00:00:00.000Z,2022-07-06T00:00:00.000Z,2022,7,27,6,3,32105162,1737152,7349140,23018870,24,10,18,11,23,24,0,76,10,1027,32,25,13,11,15,10,17,0,0,0,0,0,0,0
1836,Centre-Val de Loire,2022-07-07T00:00:00.000Z,2022-07-07T00:00:00.000Z,2022,7,27,7,4,17913398,1874387,4181945,11857066,27,14,20,14,26,27,0,83,10,1027,22,27,13,14,14,14,20,1,0,0,0,0,0,0
1837,Hauts-de-France,2022-07-07T00:00:00.000Z,2022-07-07T00:00:00.000Z,2022,7,27,7,4,31893112,1748781,7420349,22723982,23,14,24,15,20,23,0,89,10,1030,49,24,14,15,15,15,18,1,0,0,0,0,0,0
1838,Centre-Val de Loire,2022-07-08T00:00:00.000Z,2022-07-08T00:00:00.000Z,2022,7,27,8,5,17955336,1839811,4198029,11917496,29,10,23,10,26,27,0,83,10,1031,0,27,10,9,15,12,19,1,1,0,0,0,0,0
1839,Hauts-de-France,2022-07-08T00:00:00.000Z,2022-07-08T00:00:00.000Z,2022,7,27,8,5,31975618,1736473,7420081,22819064,27,9,16,10,23,26,0,92,9,1032,7,28,13,9,16,9,17,1,1,0,0,0,0,0
1840,Centre-Val de Loire,2022-07-09T00:00:00.000Z,2022-07-09T00:00:00.000Z,2022,7,27,9,6,17642847,1631456,3862971,12148420,33,15,18,15,30,31,0,74,10,1028,12,32,12,15,14,15,23,1,0,0,0,0,0,0
1841,Hauts-de-France,2022-07-09T00:00:00.000Z,2022-07-09T00:00:00.000Z,2022,7,27,9,6,31621355,1539240,6806961,23275154,28,14,20,15,27,26,0,79,10,1030,21,28,14,15,16,14,21,1,0,0,0,0,0,0
1842,Centre-Val de Loire,2022-07-10T00:00:00.000Z,2022-07-10T00:00:00.000Z,2022,7,27,10,7,17399710,1651900,3422154,12325656,30,13,24,13,27,28,0,71,10,1026,3,28,10,11,15,15,21,1,0,0,0,0,0,0
1843,Hauts-de-France,2022-07-10T00:00:00.000Z,2022-07-10T00:00:00.000Z,2022,7,27,10,7,31250455,1616544,6035188,23598723,26,11,19,11,23,25,0,90,10,1029,22,26,12,10,16,11,17,1,0,0,0,0,0,0
1844,Centre-Val de Loire,2022-07-11T00:00:00.000Z,2022-07-11T00:00:00.000Z,2022,7,28,11,1,17941510,1879517,4040185,12021808,33,15,24,15,31,31,0,76,10,1022,6,32,13,14,15,16,23,1,0,0,0,0,0,0
1845,Hauts-de-France,2022-07-11T00:00:00.000Z,2022-07-11T00:00:00.000Z,2022,7,28,11,1,31857928,1755092,7111841,22990995,31,13,15,13,28,29,0,85,10,1025,5,30,12,13,16,13,21,1,0,0,0,0,0,0
1846,Centre-Val de Loire,2022-07-12T00:00:00.000Z,2022-07-12T00:00:00.000Z,2022,7,28,12,2,18302242,1926492,4377215,11998535,36,17,15,17,34,34,0,63,10,1022,20,35,12,17,14,18,26,1,0,0,0,0,0,0
1847,Hauts-de-France,2022-07-12T00:00:00.000Z,2022-07-12T00:00:00.000Z,2022,7,28,12,2,32439580,1818207,7661300,22960073,34,16,7,17,31,32,0,61,10,1024,40,32,11,17,16,16,24,1,0,0,0,0,0,0
1848,Centre-Val de Loire,2022-07-13T00:00:00.000Z,2022-07-13T00:00:00.000Z,2022,7,28,13,3,18415785,1923425,4414592,12077768,40,19,11,19,38,37,0,49,10,1022,12,40,10,19,15,19,28,1,0,0,0,0,0,0
1849,Hauts-de-France,2022-07-13T00:00:00.000Z,2022-07-13T00:00:00.000Z,2022,7,28,13,3,32632193,1793995,7720354,23117844,34,20,18,20,33,29,0,45,10,1022,18,33,13,20,16,20,25,1,0,0,0,0,0,0
1850,Centre-Val de Loire,2022-07-14T00:00:00.000Z,2022-07-14T00:00:00.000Z,2022,7,28,14,4,18036647,1883528,3706703,12446416,37,19,22,20,34,34,0,47,10,1020,8,36,9,20,14,20,27,1,0,0,0,0,0,1
1851,Hauts-de-France,2022-07-14T00:00:00.000Z,2022-07-14T00:00:00.000Z,2022,7,28,14,4,32115555,1775225,6489474,23850856,31,16,26,17,30,27,0,67,10,1022,16,30,13,17,16,16,22,1,0,0,0,0,0,1
1852,Centre-Val de Loire,2022-07-15T00:00:00.000Z,2022-07-15T00:00:00.000Z,2022,7,28,15,5,17964048,1657670,4188177,12118201,33,14,18,14,31,31,0,63,10,1023,5,30,8,13,14,15,23,1,0,0,0,0,0,0
1853,Hauts-de-France,2022-07-15T00:00:00.000Z,2022-07-15T00:00:00.000Z,2022,7,28,15,5,32043436,1554978,7318721,23169737,28,12,17,12,24,27,0,79,10,1025,11,27,9,12,16,12,18,1,0,0,0,0,0,0
1854,Centre-Val de Loire,2022-07-16T00:00:00.000Z,2022-07-16T00:00:00.000Z,2022,7,28,16,6,17756466,1644899,3938223,12173344,35,15,17,15,31,33,0,52,10,1023,8,33,7,15,15,16,24,1,1,0,0,0,0,0
1855,Hauts-de-France,2022-07-16T00:00:00.000Z,2022-07-16T00:00:00.000Z,2022,7,28,16,6,31634118,1548802,6867146,23218170,30,13,17,14,27,27,0,63,10,1026,11,29,10,14,16,13,20,1,1,0,0,0,0,0
1856,Centre-Val de Loire,2022-07-17T00:00:00.000Z,2022-07-17T00:00:00.000Z,2022,7,28,17,7,17745721,1673993,3533559,12538169,37,16,23,16,35,35,0,57,10,1023,5,36,9,16,14,17,26,1,1,0,0,0,0,0
1857,Hauts-de-France,2022-07-17T00:00:00.000Z,2022-07-17T00:00:00.000Z,2022,7,28,17,7,31746251,1630657,6170236,23945358,35,13,13,13,31,33,0,60,10,1026,4,33,8,12,15,13,22,1,1,0,0,0,0,0
1858,Centre-Val de Loire,2022-07-18T00:00:00.000Z,2022-07-18T00:00:00.000Z,2022,7,29,18,1,18789525,1853044,4242561,12693920,44,20,24,20,41,41,0,38,10,1021,2,46,8,20,15,21,31,1,0,0,0,0,0,0
1859,Hauts-de-France,2022-07-18T00:00:00.000Z,2022-07-18T00:00:00.000Z,2022,7,29,18,1,33396885,1729732,7396084,24271069,42,20,15,20,39,41,0,37,10,1022,4,44,7,20,15,20,30,1,0,0,0,0,0,0
1860,Centre-Val de Loire,2022-07-19T00:00:00.000Z,2022-07-19T00:00:00.000Z,2022,7,29,19,2,19138044,1875740,4527877,12734427,40,21,27,22,40,35,0,43,10,1016,10,42,16,22,14,23,30,1,0,0,0,0,0,0
1861,Hauts-de-France,2022-07-19T00:00:00.000Z,2022-07-19T00:00:00.000Z,2022,7,29,19,2,33976187,1746903,7868314,24360970,44,22,30,22,41,41,0,39,10,1018,2,46,13,22,15,23,32,1,0,0,0,0,0,0
1862,Centre-Val de Loire,2022-07-20T00:00:00.000Z,2022-07-20T00:00:00.000Z,2022,7,29,20,3,18540207,1877991,4382190,12280026,25,17,15,17,21,23,2,96,9,1019,72,26,17,17,11,18,20,1,0,0,0,0,0,0
1863,Hauts-de-France,2022-07-20T00:00:00.000Z,2022-07-20T00:00:00.000Z,2022,7,29,20,3,32861310,1753694,7628710,23478906,28,19,22,19,27,24,1,84,10,1017,48,28,17,19,12,20,22,1,0,0,0,0,0,0
1864,Centre-Val de Loire,2022-07-21T00:00:00.000Z,2022-07-21T00:00:00.000Z,2022,7,29,21,4,18294010,1871896,4350746,12071368,33,15,9,15,30,31,0,96,9,1022,21,32,15,15,14,16,23,1,0,0,0,0,0,0
1865,Hauts-de-France,2022-07-21T00:00:00.000Z,2022-07-21T00:00:00.000Z,2022,7,29,21,4,32320629,1730410,7573873,23016346,26,15,16,16,24,24,0,96,9,1021,71,26,16,15,12,15,20,1,0,0,0,0,0,0
1866,Centre-Val de Loire,2022-07-22T00:00:00.000Z,2022-07-22T00:00:00.000Z,2022,7,29,22,5,18252633,1816048,4325208,12111377,30,17,14,17,28,26,0,83,10,1019,36,30,17,17,13,17,22,1,0,0,0,0,0,0
1867,Hauts-de-France,2022-07-22T00:00:00.000Z,2022-07-22T00:00:00.000Z,2022,7,29,22,5,32280316,1696570,7522921,23060825,25,13,14,13,23,24,0,90,10,1022,40,26,14,12,13,13,18,1,0,0,0,0,0,0
1868,Centre-Val de Loire,2022-07-23T00:00:00.000Z,2022-07-23T00:00:00.000Z,2022,7,29,23,6,17711880,1628565,3913913,12169402,31,17,12,17,28,30,0,94,9,1020,45,30,17,17,14,18,23,1,1,0,0,0,0,0
1869,Hauts-de-France,2022-07-23T00:00:00.000Z,2022-07-23T00:00:00.000Z,2022,7,29,23,6,31514140,1536365,6811560,23166215,28,15,14,15,26,27,0,86,10,1020,42,27,14,15,14,15,21,1,1,0,0,0,0,0
1870,Centre-Val de Loire,2022-07-24T00:00:00.000Z,2022-07-24T00:00:00.000Z,2022,7,29,24,7,17646512,1655248,3504823,12486441,37,17,11,17,34,35,0,62,10,1020,4,36,13,17,15,17,26,1,1,0,0,0,0,0
1871,Hauts-de-France,2022-07-24T00:00:00.000Z,2022-07-24T00:00:00.000Z,2022,7,29,24,7,31537192,1603287,6112376,23821529,36,15,17,16,33,34,0,72,10,1020,14,35,13,16,15,15,25,1,1,0,0,0,0,0
1872,Centre-Val de Loire,2022-07-25T00:00:00.000Z,2022-07-25T00:00:00.000Z,2022,7,30,25,1,17983411,1830627,4045966,12106818,29,17,28,17,27,29,0,66,10,1016,33,28,15,17,13,19,23,1,0,0,0,0,0,0
1873,Hauts-de-France,2022-07-25T00:00:00.000Z,2022-07-25T00:00:00.000Z,2022,7,30,25,1,31815175,1701854,7051732,23061589,26,17,32,17,25,24,0,77,10,1014,42,26,15,17,12,18,21,1,0,0,0,0,0,0
1874,Centre-Val de Loire,2022-07-26T00:00:00.000Z,2022-07-26T00:00:00.000Z,2022,7,30,26,2,17714929,1882461,4173884,11658584,28,12,14,12,25,27,0,93,10,1020,25,27,12,12,14,13,19,1,0,0,0,0,0,0
1875,Hauts-de-France,2022-07-26T00:00:00.000Z,2022-07-26T00:00:00.000Z,2022,7,30,26,2,31120529,1708488,7258865,22153176,24,14,20,14,22,22,0,88,10,1019,47,25,12,13,13,14,18,1,0,0,0,0,0,0
1876,Centre-Val de Loire,2022-07-27T00:00:00.000Z,2022-07-27T00:00:00.000Z,2022,7,30,27,3,17591163,1871333,4132632,11587198,31,13,15,13,27,29,0,78,10,1018,9,29,10,12,15,14,21,1,0,0,0,0,0,0
1877,Hauts-de-France,2022-07-27T00:00:00.000Z,2022-07-27T00:00:00.000Z,2022,7,30,27,3,30862167,1678400,7177282,22006485,27,10,16,10,23,26,0,83,10,1021,10,26,7,9,15,10,17,1,0,0,0,0,0,0
1878,Centre-Val de Loire,2022-07-28T00:00:00.000Z,2022-07-28T00:00:00.000Z,2022,7,30,28,4,17560032,1849106,4180934,11529992,30,16,12,16,29,28,0,50,10,1014,42,28,8,16,14,16,22,1,0,0,0,0,0,0
1879,Hauts-de-France,2022-07-28T00:00:00.000Z,2022-07-28T00:00:00.000Z,2022,7,30,28,4,30825891,1698690,7257226,21869975,28,13,15,13,26,27,0,59,10,1017,35,26,7,12,14,14,20,1,0,0,0,0,0,0
1880,Centre-Val de Loire,2022-07-29T00:00:00.000Z,2022-07-29T00:00:00.000Z,2022,7,30,29,5,17451611,1818994,4162536,11470081,33,14,13,14,30,31,0,73,10,1017,19,31,11,14,14,15,23,1,0,0,0,0,0,0
1881,Hauts-de-France,2022-07-29T00:00:00.000Z,2022-07-29T00:00:00.000Z,2022,7,30,29,5,30643064,1661890,7225419,21755755,28,18,10,18,26,27,0,53,10,1018,53,27,10,18,13,19,22,1,0,0,0,0,0,0
1882,Centre-Val de Loire,2022-07-30T00:00:00.000Z,2022-07-30T00:00:00.000Z,2022,7,30,30,6,17246053,1609136,3834833,11802084,34,15,8,15,33,32,0,73,10,1020,16,33,11,15,15,15,24,1,1,0,0,0,0,0
1883,Hauts-de-France,2022-07-30T00:00:00.000Z,2022-07-30T00:00:00.000Z,2022,7,30,30,6,30529840,1473605,6667488,22388747,32,15,20,15,29,28,0,63,10,1020,25,30,11,15,15,15,22,1,1,0,0,0,0,0
1884,Centre-Val de Loire,2022-07-31T00:00:00.000Z,2022-07-31T00:00:00.000Z,2022,7,30,31,7,17149520,1633193,3434387,12081940,33,15,18,15,31,32,0,85,10,1021,14,32,14,15,15,16,24,1,1,0,0,0,0,0
1885,Hauts-de-France,2022-07-31T00:00:00.000Z,2022-07-31T00:00:00.000Z,2022,7,30,31,7,30512150,1550326,5994180,22967644,27,15,23,15,26,25,0,93,9,1020,47,27,16,15,12,15,20,1,1,0,0,0,0,0
1886,Centre-Val de Loire,2022-08-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,2022,8,31,1,1,17629281,1726711,3942125,11960445,34,16,15,16,33,33,0,89,10,1020,9,34,15,16,15,17,25,1,1,0,0,0,0,0
1887,Hauts-de-France,2022-08-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,2022,8,31,1,1,31305869,1720939,6875646,22709284,27,16,14,16,27,27,0,96,7,1019,55,27,16,16,12,16,21,1,1,0,0,0,0,0
1888,Centre-Val de Loire,2022-08-02T00:00:00.000Z,2022-08-02T00:00:00.000Z,2022,8,31,2,2,17868135,1763740,4177685,11926710,38,18,10,18,36,36,0,62,10,1018,6,37,13,18,15,18,27,1,0,0,0,0,0,0
1889,Hauts-de-France,2022-08-02T00:00:00.000Z,2022-08-02T00:00:00.000Z,2022,8,31,2,2,31650070,1730210,7273878,22645982,32,15,22,15,30,29,0,80,10,1018,22,31,15,15,15,15,22,1,0,0,0,0,0,0
1890,Centre-Val de Loire,2022-08-03T00:00:00.000Z,2022-08-03T00:00:00.000Z,2022,8,31,3,3,18182957,1780995,4243769,12158193,41,19,11,19,39,39,0,57,10,1016,5,42,12,19,15,20,29,1,0,0,0,0,0,0
1891,Hauts-de-France,2022-08-03T00:00:00.000Z,2022-08-03T00:00:00.000Z,2022,8,31,3,3,32254722,1744256,7393977,23116489,36,17,10,17,35,35,0,84,10,1017,14,37,15,17,15,17,26,1,0,0,0,0,0,0
1892,Centre-Val de Loire,2022-08-04T00:00:00.000Z,2022-08-04T00:00:00.000Z,2022,8,31,4,4,18104748,1728061,4251738,12124949,38,20,14,20,33,35,0,63,10,1014,26,38,15,20,13,22,28,1,0,0,0,0,0,0
1893,Hauts-de-France,2022-08-04T00:00:00.000Z,2022-08-04T00:00:00.000Z,2022,8,31,4,4,32201071,1707742,7420128,23073201,31,18,16,18,30,28,0,82,10,1015,27,30,15,18,13,18,24,1,0,0,0,0,0,0
1894,Centre-Val de Loire,2022-08-05T00:00:00.000Z,2022-08-05T00:00:00.000Z,2022,8,31,5,5,17773717,1687737,4147061,11938919,33,15,15,16,30,31,1,85,10,1020,35,31,14,16,14,16,23,1,1,0,0,0,0,0
1895,Hauts-de-France,2022-08-05T00:00:00.000Z,2022-08-05T00:00:00.000Z,2022,8,31,5,5,31642058,1676943,7249226,22715889,28,15,24,15,26,26,0,79,10,1025,14,27,12,14,15,15,20,1,1,0,0,0,0,0
1896,Centre-Val de Loire,2022-08-06T00:00:00.000Z,2022-08-06T00:00:00.000Z,2022,8,31,6,6,17167662,1503181,3772862,11891619,32,14,23,14,29,29,0,59,10,1023,9,30,9,13,14,16,22,1,0,0,0,0,0,0
1897,Hauts-de-France,2022-08-06T00:00:00.000Z,2022-08-06T00:00:00.000Z,2022,8,31,6,6,30724458,1496105,6619789,22608564,28,10,20,10,25,26,0,78,10,1027,3,27,6,8,15,11,18,1,0,0,0,0,0,0
1898,Centre-Val de Loire,2022-08-07T00:00:00.000Z,2022-08-07T00:00:00.000Z,2022,8,31,7,7,16843947,1534315,3388886,11920746,33,14,23,14,31,31,0,53,10,1022,1,31,6,12,15,15,23,1,0,0,0,0,0,0
1899,Hauts-de-France,2022-08-07T00:00:00.000Z,2022-08-07T00:00:00.000Z,2022,8,31,7,7,30282068,1597428,5978270,22706370,30,11,19,11,26,28,0,79,10,1026,3,28,8,9,15,11,19,1,0,0,0,0,0,0
1900,Centre-Val de Loire,2022-08-08T00:00:00.000Z,2022-08-08T00:00:00.000Z,2022,8,32,8,1,17182560,1673518,3794284,11714758,35,15,21,15,33,33,0,54,10,1021,1,33,6,14,15,17,24,1,0,0,0,0,0,0
1901,Hauts-de-France,2022-08-08T00:00:00.000Z,2022-08-08T00:00:00.000Z,2022,8,32,8,1,30604781,1639886,6694010,22270885,32,12,18,12,28,29,0,83,10,1025,1,30,11,11,15,13,21,1,0,0,0,0,0,0
1902,Centre-Val de Loire,2022-08-09T00:00:00.000Z,2022-08-09T00:00:00.000Z,2022,8,32,9,2,17402152,1719052,4013904,11669196,36,16,21,16,34,34,0,60,10,1022,3,35,8,15,15,18,25,1,0,0,0,0,0,0
1903,Hauts-de-France,2022-08-09T00:00:00.000Z,2022-08-09T00:00:00.000Z,2022,8,32,9,2,30960234,1676643,7079930,22203661,33,13,20,13,30,31,0,86,10,1026,4,32,12,13,15,14,22,1,0,0,0,0,0,0
1904,Centre-Val de Loire,2022-08-10T00:00:00.000Z,2022-08-10T00:00:00.000Z,2022,8,32,10,3,17556702,1713733,4053506,11789463,37,17,23,17,36,35,0,55,10,1021,2,36,8,17,15,20,27,1,1,0,0,0,0,0
1905,Hauts-de-France,2022-08-10T00:00:00.000Z,2022-08-10T00:00:00.000Z,2022,8,32,10,3,31348364,1687086,7165805,22495473,36,15,19,15,33,34,0,64,10,1025,5,34,11,15,15,17,25,1,1,0,0,0,0,0
1906,Centre-Val de Loire,2022-08-11T00:00:00.000Z,2022-08-11T00:00:00.000Z,2022,8,32,11,4,17678282,1700826,4100741,11876715,38,18,23,18,36,36,0,42,10,1017,0,37,6,18,15,20,28,1,0,0,0,0,0,0
1907,Hauts-de-France,2022-08-11T00:00:00.000Z,2022-08-11T00:00:00.000Z,2022,8,32,11,4,31602079,1673166,7258938,22669975,38,18,20,18,35,36,0,47,10,1020,3,36,8,18,15,19,27,1,0,0,0,0,0,0
1908,Centre-Val de Loire,2022-08-12T00:00:00.000Z,2022-08-12T00:00:00.000Z,2022,8,32,12,5,17893663,1675600,4115244,12102819,39,18,19,18,37,37,0,43,10,1014,0,38,7,18,15,20,28,1,0,0,0,0,0,0
1909,Hauts-de-France,2022-08-12T00:00:00.000Z,2022-08-12T00:00:00.000Z,2022,8,32,12,5,32077354,1655412,7313117,23108825,38,19,15,19,36,36,0,39,10,1018,2,38,7,19,15,19,28,1,0,0,0,0,0,0
1910,Centre-Val de Loire,2022-08-13T00:00:00.000Z,2022-08-13T00:00:00.000Z,2022,8,32,13,6,17370333,1507443,3811926,12050964,39,19,18,19,37,36,0,38,10,1014,3,38,5,19,14,20,28,1,1,0,0,0,0,0
1911,Hauts-de-France,2022-08-13T00:00:00.000Z,2022-08-13T00:00:00.000Z,2022,8,32,13,6,31386387,1501005,6803524,23081858,37,19,14,19,36,35,0,37,10,1016,3,36,7,19,15,20,27,1,1,0,0,0,0,0
1912,Centre-Val de Loire,2022-08-14T00:00:00.000Z,2022-08-14T00:00:00.000Z,2022,8,32,14,7,16594441,1520441,3354642,11719358,31,19,20,21,28,28,1,52,10,1010,50,31,16,21,11,21,24,1,1,0,0,0,0,0
1913,Hauts-de-France,2022-08-14T00:00:00.000Z,2022-08-14T00:00:00.000Z,2022,8,32,14,7,30102493,1590096,6029304,22483093,36,19,18,19,35,33,0,39,10,1012,20,34,7,19,15,20,26,1,1,0,0,0,0,0
1914,Centre-Val de Loire,2022-08-15T00:00:00.000Z,2022-08-15T00:00:00.000Z,2022,8,33,15,1,16521607,1633830,3306810,11580967,28,15,23,15,24,27,0,96,10,1007,58,27,15,15,13,17,21,1,0,0,0,0,0,1
1915,Hauts-de-France,2022-08-15T00:00:00.000Z,2022-08-15T00:00:00.000Z,2022,8,33,15,1,29761484,1613191,5964976,22183317,25,18,17,19,23,23,0,72,10,1004,61,25,15,19,12,20,21,1,0,0,0,0,0,1
1916,Centre-Val de Loire,2022-08-16T00:00:00.000Z,2022-08-16T00:00:00.000Z,2022,8,33,16,2,16984676,1693506,3825650,11465520,25,16,17,16,24,23,1,82,10,1009,56,26,16,16,12,16,20,1,0,0,0,0,0,0
1917,Hauts-de-France,2022-08-16T00:00:00.000Z,2022-08-16T00:00:00.000Z,2022,8,33,16,2,30550711,1681762,6896506,21972443,28,16,20,16,26,26,0,81,10,1009,44,27,14,16,14,16,21,1,0,0,0,0,0,0
1918,Centre-Val de Loire,2022-08-17T00:00:00.000Z,2022-08-17T00:00:00.000Z,2022,8,33,17,3,16748262,1677556,3782128,11288578,24,15,12,15,22,22,2,96,8,1012,72,25,16,15,10,16,19,1,0,0,0,0,0,0
1919,Hauts-de-France,2022-08-17T00:00:00.000Z,2022-08-17T00:00:00.000Z,2022,8,33,17,3,30162034,1675415,6831468,21655151,28,16,11,16,27,26,1,80,10,1013,46,28,15,16,12,17,22,1,0,0,0,0,0,0
