col_0,REGION,DATE,DATE_parsed,YEAR,MONTH,DAY,PROFIL_TOTAL,PROFIL_ENT,PROFIL_PRO,PROFIL_RES,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,SUNHOUR,TEMPERATURE_NIGHT_C,TEMPERATURE_MEAN,HOLIDAYS,IS_WEEKEND,IS_LOCKDOWN_1,IS_LOCKDOWN_2,IS_LOCKDOWN_3,IS_LOCKDOWN_TT,IS_PUBLIC_HOLIDAYS
181,Hauts-de-France,2020-03-31T00:00:00.000Z,2020-03-31T00:00:00.000Z,2020,3,31,61569582,1588783,9209732,50771067,9,0,23,0,7,6,0,87,10,1030,11,9,1,-4,12,1,4,0,0,1,0,0,1,0
183,Hauts-de-France,2020-04-01T00:00:00.000Z,2020-04-01T00:00:00.000Z,2020,4,1,58493260,1309212,8977085,48206963,10,0,11,0,9,8,0,71,10,1027,3,10,2,-3,12,1,4,0,1,0,0,0,0,0
185,Hauts-de-France,2020-04-02T00:00:00.000Z,2020-04-02T00:00:00.000Z,2020,4,2,57658832,1318059,8910330,47430443,9,1,13,1,8,8,0,86,10,1020,64,9,3,-1,7,1,5,0,0,0,0,0,0,0
187,Hauts-de-France,2020-04-03T00:00:00.000Z,2020-04-03T00:00:00.000Z,2020,4,3,54814110,1240287,8651547,44922276,10,4,14,5,9,8,1,94,9,1021,65,10,5,2,9,5,7,0,0,0,0,0,0,0
189,Hauts-de-France,2020-04-04T00:00:00.000Z,2020-04-04T00:00:00.000Z,2020,4,4,50252920,834823,7907447,41510650,13,3,12,3,11,12,0,79,10,1024,6,13,5,1,12,3,7,0,1,1,0,0,1,0
191,Hauts-de-France,2020-04-05T00:00:00.000Z,2020-04-05T00:00:00.000Z,2020,4,5,45588431,815278,7252338,37520815,18,5,22,5,15,15,0,87,10,1021,0,18,8,2,12,6,10,0,0,1,0,0,1,0
193,Hauts-de-France,2020-04-06T00:00:00.000Z,2020-04-06T00:00:00.000Z,2020,4,6,43642913,1047772,7512777,35082364,16,8,21,8,15,12,1,77,8,1026,38,16,9,6,10,9,11,0,0,0,0,0,0,0
195,Hauts-de-France,2020-04-07T00:00:00.000Z,2020-04-07T00:00:00.000Z,2020,4,7,42360843,1154408,7538500,33667935,18,7,9,7,16,15,0,90,9,1031,17,18,8,7,12,7,11,0,1,0,0,0,0,0
197,Hauts-de-France,2020-04-08T00:00:00.000Z,2020-04-08T00:00:00.000Z,2020,4,8,40090146,1142322,7280040,31667784,21,11,9,11,19,19,0,86,10,1027,27,23,11,10,11,11,15,0,0,0,0,0,0,0
199,Hauts-de-France,2020-04-09T00:00:00.000Z,2020-04-09T00:00:00.000Z,2020,4,9,38363371,1134381,7152394,30076596,22,12,8,12,20,19,0,78,10,1025,21,24,11,12,11,13,16,0,0,0,0,0,0,0
201,Hauts-de-France,2020-04-10T00:00:00.000Z,2020-04-10T00:00:00.000Z,2020,4,10,37228430,1066331,7028230,29133869,21,11,11,11,19,18,0,83,10,1025,30,22,11,10,11,12,15,0,1,0,0,0,0,0
203,Hauts-de-France,2020-04-11T00:00:00.000Z,2020-04-11T00:00:00.000Z,2020,4,11,36925475,734200,6667714,29523561,21,10,9,10,19,19,0,78,10,1024,13,23,10,9,11,10,15,1,0,0,1,0,1,0
205,Hauts-de-France,2020-04-12T00:00:00.000Z,2020-04-12T00:00:00.000Z,2020,4,12,37074457,745402,6374412,29954643,20,13,13,13,19,18,3,75,10,1021,51,20,10,13,9,13,16,1,0,0,1,0,1,0
207,Hauts-de-France,2020-04-13T00:00:00.000Z,2020-04-13T00:00:00.000Z,2020,4,13,37731003,916776,6419973,30394254,13,6,31,9,12,10,1,88,10,1025,37,13,10,7,12,10,10,1,0,1,0,0,1,1
209,Hauts-de-France,2020-04-14T00:00:00.000Z,2020-04-14T00:00:00.000Z,2020,4,14,40481471,1124877,7348363,32008231,11,2,19,2,9,10,0,75,10,1028,4,11,2,-3,13,2,5,1,0,1,0,0,1,0
211,Hauts-de-France,2020-04-15T00:00:00.000Z,2020-04-15T00:00:00.000Z,2020,4,15,40808007,1150487,7345171,32312349,15,3,18,3,13,14,0,78,10,1026,4,15,6,0,14,3,8,1,0,1,0,0,1,0
213,Hauts-de-France,2020-04-16T00:00:00.000Z,2020-04-16T00:00:00.000Z,2020,4,16,38286275,1138925,7077111,30070239,20,8,11,8,17,19,0,86,10,1019,16,20,12,6,14,8,13,1,0,1,0,0,1,0
215,Hauts-de-France,2020-04-17T00:00:00.000Z,2020-04-17T00:00:00.000Z,2020,4,17,37017537,1065596,6934935,29017006,19,11,10,11,18,18,7,88,9,1017,49,19,13,11,12,12,15,1,0,1,0,0,1,0
217,Hauts-de-France,2020-04-18T00:00:00.000Z,2020-04-18T00:00:00.000Z,2020,4,18,37668110,735980,6618173,30313957,19,13,10,13,18,17,13,94,9,1017,76,19,13,13,10,13,15,1,1,1,0,0,1,0
219,Hauts-de-France,2020-04-19T00:00:00.000Z,2020-04-19T00:00:00.000Z,2020,4,19,38648328,731300,6396647,31520381,20,9,14,9,18,18,1,95,7,1017,53,20,13,8,11,9,14,1,1,1,0,0,1,0
221,Hauts-de-France,2020-04-20T00:00:00.000Z,2020-04-20T00:00:00.000Z,2020,4,20,38942782,971054,6907743,31063985,17,8,30,8,15,15,0,72,10,1015,3,17,9,4,14,9,12,1,0,1,0,0,1,0
223,Hauts-de-France,2020-04-21T00:00:00.000Z,2020-04-21T00:00:00.000Z,2020,4,21,39066457,1080023,7103279,30883155,17,8,27,8,14,16,0,66,10,1013,6,17,8,4,14,8,12,1,0,1,0,0,1,0
225,Hauts-de-France,2020-04-22T00:00:00.000Z,2020-04-22T00:00:00.000Z,2020,4,22,38773405,1123510,7035025,30614870,18,8,24,8,15,17,0,72,10,1018,0,18,9,5,14,9,12,1,0,1,0,0,1,0
227,Hauts-de-France,2020-04-23T00:00:00.000Z,2020-04-23T00:00:00.000Z,2020,4,23,37712506,1117915,6969403,29625188,20,9,12,9,18,20,0,82,10,1019,0,21,11,8,14,9,14,1,0,1,0,0,1,0
229,Hauts-de-France,2020-04-24T00:00:00.000Z,2020-04-24T00:00:00.000Z,2020,4,24,37071467,1055423,6872146,29143898,20,11,10,11,19,18,0,80,10,1017,16,20,11,11,14,11,15,1,0,1,0,0,1,0
231,Hauts-de-France,2020-04-25T00:00:00.000Z,2020-04-25T00:00:00.000Z,2020,4,25,36948140,734413,6501349,29712378,17,7,16,7,16,15,0,75,10,1014,9,17,8,5,14,7,11,1,1,1,0,0,1,0
233,Hauts-de-France,2020-04-26T00:00:00.000Z,2020-04-26T00:00:00.000Z,2020,4,26,37279124,732465,6262094,30284565,18,6,10,7,16,17,0,87,10,1012,10,18,7,5,14,6,11,1,1,1,0,0,1,0
235,Hauts-de-France,2020-04-27T00:00:00.000Z,2020-04-27T00:00:00.000Z,2020,4,27,37175424,996375,6747571,29431478,19,9,9,9,17,16,2,80,10,1010,48,19,11,9,12,9,13,0,0,1,0,0,1,0
237,Hauts-de-France,2020-04-28T00:00:00.000Z,2020-04-28T00:00:00.000Z,2020,4,28,37942132,1119181,7003443,29819508,14,11,17,11,13,14,9,94,8,1006,86,15,11,11,10,12,12,0,0,1,0,0,1,0
239,Hauts-de-France,2020-04-29T00:00:00.000Z,2020-04-29T00:00:00.000Z,2020,4,29,39440505,1177831,7127481,31135193,14,9,24,9,14,12,5,92,8,1006,93,14,10,8,9,9,11,0,0,1,0,0,1,0
241,Hauts-de-France,2020-04-30T00:00:00.000Z,2020-04-30T00:00:00.000Z,2020,4,30,41083923,1163179,7343905,32576839,13,7,30,7,13,12,9,87,9,1004,75,13,8,3,11,8,10,0,0,1,0,0,1,0
243,Hauts-de-France,2020-05-01T00:00:00.000Z,2020-05-01T00:00:00.000Z,2020,5,1,42032627,1043776,6746104,34242747,14,7,29,8,13,13,2,89,10,1005,66,14,9,4,11,7,10,0,1,0,0,0,0,1
245,Hauts-de-France,2020-05-02T00:00:00.000Z,2020-05-02T00:00:00.000Z,2020,5,2,41112354,768033,6871477,33472844,13,6,26,6,12,11,1,87,10,1016,45,13,7,3,11,6,9,0,0,0,0,0,0,0
247,Hauts-de-France,2020-05-03T00:00:00.000Z,2020-05-03T00:00:00.000Z,2020,5,3,40027585,723561,6489387,32814637,15,6,17,8,11,14,3,92,9,1016,73,15,12,6,10,6,10,0,0,0,0,0,0,0
249,Hauts-de-France,2020-05-04T00:00:00.000Z,2020-05-04T00:00:00.000Z,2020,5,4,37755809,996860,6874384,29884565,16,7,13,9,15,14,1,95,7,1020,75,16,12,9,10,8,12,0,1,1,0,0,1,0
251,Hauts-de-France,2020-05-05T00:00:00.000Z,2020-05-05T00:00:00.000Z,2020,5,5,37801166,1117436,7121164,29562566,15,8,22,8,15,14,1,81,9,1020,52,15,9,5,12,8,11,0,0,1,0,0,1,0
253,Hauts-de-France,2020-05-06T00:00:00.000Z,2020-05-06T00:00:00.000Z,2020,5,6,37200869,1157048,7017897,29025924,18,7,13,7,16,16,0,72,10,1023,15,18,9,5,15,7,12,0,0,0,0,0,0,0
255,Hauts-de-France,2020-05-07T00:00:00.000Z,2020-05-07T00:00:00.000Z,2020,5,7,36389955,1122246,6983405,28284304,19,7,7,8,17,18,0,80,10,1026,24,19,9,7,14,7,13,0,1,0,0,0,0,0
257,Hauts-de-France,2020-05-08T00:00:00.000Z,2020-05-08T00:00:00.000Z,2020,5,8,35897946,1030479,6293613,28573854,20,10,8,11,19,19,0,77,10,1021,28,21,12,11,14,10,15,0,0,0,0,0,0,1
259,Hauts-de-France,2020-05-09T00:00:00.000Z,2020-05-09T00:00:00.000Z,2020,5,9,35511939,763990,6425204,28322745,21,12,10,12,20,19,2,83,10,1015,48,22,15,12,12,12,16,0,1,0,0,0,0,0
261,Hauts-de-France,2020-05-10T00:00:00.000Z,2020-05-10T00:00:00.000Z,2020,5,10,36163903,702728,6134604,29326571,18,11,20,15,18,13,6,93,9,1008,88,18,15,15,10,14,15,0,0,0,0,0,0,0
263,Hauts-de-France,2020-05-11T00:00:00.000Z,2020-05-11T00:00:00.000Z,2020,5,11,38837016,992932,7576088,30267996,11,6,39,6,10,10,0,63,10,1020,63,11,6,0,12,7,8,0,0,0,1,0,1,0
265,Hauts-de-France,2020-05-12T00:00:00.000Z,2020-05-12T00:00:00.000Z,2020,5,12,41482054,1187765,8091212,32203077,11,3,14,4,11,10,0,73,10,1022,39,11,4,2,13,3,7,0,1,0,1,0,1,0
267,Hauts-de-France,2020-05-13T00:00:00.000Z,2020-05-13T00:00:00.000Z,2020,5,13,42597817,1244901,8096135,33256781,13,3,24,4,12,12,0,82,10,1018,23,13,6,1,14,3,8,0,0,0,0,0,0,0
269,Hauts-de-France,2020-05-14T00:00:00.000Z,2020-05-14T00:00:00.000Z,2020,5,14,42784393,1200579,8221667,33362147,12,4,27,5,11,11,0,73,10,1019,19,12,4,0,14,4,8,0,0,0,0,0,0,0
271,Hauts-de-France,2020-05-15T00:00:00.000Z,2020-05-15T00:00:00.000Z,2020,5,15,41574879,1146635,8075736,32352508,13,4,22,4,12,12,0,78,10,1024,11,13,7,0,15,4,8,0,0,0,0,0,0,0
273,Hauts-de-France,2020-05-16T00:00:00.000Z,2020-05-16T00:00:00.000Z,2020,5,16,39582362,813218,7188699,31580445,16,5,11,6,14,14,0,82,10,1026,9,16,8,5,15,5,10,0,1,0,0,0,0,0
275,Hauts-de-France,2020-05-17T00:00:00.000Z,2020-05-17T00:00:00.000Z,2020,5,17,37744163,708676,6383635,30651852,17,7,6,8,16,16,0,81,10,1025,29,17,9,8,14,7,12,0,1,0,0,0,0,0
277,Hauts-de-France,2020-05-18T00:00:00.000Z,2020-05-18T00:00:00.000Z,2020,5,18,36582787,991216,7150211,28441360,19,8,15,10,18,16,0,91,10,1025,20,19,10,8,14,8,13,0,0,0,0,0,0,0
279,Hauts-de-France,2020-05-19T00:00:00.000Z,2020-05-19T00:00:00.000Z,2020,5,19,35708202,1164317,7396330,27147555,20,7,13,10,19,19,0,88,10,1025,28,21,14,9,14,7,14,0,0,0,0,0,0,0
281,Hauts-de-France,2020-05-20T00:00:00.000Z,2020-05-20T00:00:00.000Z,2020,5,20,35112468,1206215,7308992,26597261,22,11,9,13,21,22,0,87,10,1024,22,25,16,13,15,11,16,0,0,0,0,0,0,0
283,Hauts-de-France,2020-05-21T00:00:00.000Z,2020-05-21T00:00:00.000Z,2020,5,21,34122209,1094040,6324950,26703219,23,14,12,15,23,22,6,88,9,1022,37,25,19,15,13,14,19,1,0,0,0,0,0,1
285,Hauts-de-France,2020-05-22T00:00:00.000Z,2020-05-22T00:00:00.000Z,2020,5,22,34233908,771106,7076984,26385818,21,14,22,17,20,14,0,90,10,1023,64,21,16,16,11,16,17,1,0,0,0,0,0,0
287,Hauts-de-France,2020-05-23T00:00:00.000Z,2020-05-23T00:00:00.000Z,2020,5,23,34593812,770359,6687113,27136340,16,11,31,12,16,15,1,80,10,1029,53,16,9,10,12,12,14,1,1,0,0,0,0,0
289,Hauts-de-France,2020-05-24T00:00:00.000Z,2020-05-24T00:00:00.000Z,2020,5,24,34285883,686152,6026994,27572737,17,8,19,10,16,16,1,87,10,1033,42,17,11,7,13,8,13,1,1,0,0,0,0,0
291,Hauts-de-France,2020-05-25T00:00:00.000Z,2020-05-25T00:00:00.000Z,2020,5,25,34263136,993567,6953782,26315787,20,10,13,12,19,19,0,89,8,1035,25,20,12,11,14,10,15,0,0,0,0,0,0,0
293,Hauts-de-France,2020-05-26T00:00:00.000Z,2020-05-26T00:00:00.000Z,2020,5,26,34067286,1203973,7295453,25567860,21,11,13,12,20,19,0,82,10,1036,10,22,13,12,15,11,16,0,0,0,0,0,0,0
295,Hauts-de-France,2020-05-27T00:00:00.000Z,2020-05-27T00:00:00.000Z,2020,5,27,33981254,1197901,7230740,25552613,21,11,19,13,20,19,0,83,10,1034,25,22,13,12,14,11,16,0,0,0,0,0,0,0
297,Hauts-de-France,2020-05-28T00:00:00.000Z,2020-05-28T00:00:00.000Z,2020,5,28,33942378,1144784,7323588,25474006,19,9,22,10,18,18,0,84,10,1034,9,19,11,8,15,9,14,0,0,0,0,0,0,0
299,Hauts-de-France,2020-05-29T00:00:00.000Z,2020-05-29T00:00:00.000Z,2020,5,29,33902330,1106415,7326021,25469894,19,9,19,10,18,19,0,77,10,1030,5,19,11,8,15,9,14,0,0,0,0,0,0,0
301,Hauts-de-France,2020-05-30T00:00:00.000Z,2020-05-30T00:00:00.000Z,2020,5,30,33383947,769975,6728874,25885098,21,10,16,11,19,20,0,77,10,1024,9,21,12,10,14,10,15,0,1,0,0,0,0,0
303,Hauts-de-France,2020-05-31T00:00:00.000Z,2020-05-31T00:00:00.000Z,2020,5,31,32679357,677865,6005323,25996169,20,10,22,11,19,18,0,73,10,1023,14,20,10,10,15,10,15,0,1,0,0,0,0,0
305,Hauts-de-France,2020-06-01T00:00:00.000Z,2020-06-01T00:00:00.000Z,2020,6,1,33164171,892152,6208603,26063416,22,11,20,12,20,21,0,77,10,1021,17,24,15,11,14,11,16,0,0,0,0,0,0,1
307,Hauts-de-France,2020-06-02T00:00:00.000Z,2020-06-02T00:00:00.000Z,2020,6,2,33576624,1137636,7526689,24912299,25,13,10,15,24,23,0,81,10,1020,16,26,14,15,14,13,19,0,0,0,0,0,0,0
309,Hauts-de-France,2020-06-03T00:00:00.000Z,2020-06-03T00:00:00.000Z,2020,6,3,33698143,1151207,7464127,25082809,20,13,13,14,19,17,6,83,10,1013,63,20,14,14,11,13,16,0,0,0,0,0,0,0
311,Hauts-de-France,2020-06-04T00:00:00.000Z,2020-06-04T00:00:00.000Z,2020,6,4,33976435,1110420,7581742,25284273,15,10,19,12,14,13,1,84,10,1003,83,15,10,10,11,11,12,0,0,1,0,0,1,0
313,Hauts-de-France,2020-06-05T00:00:00.000Z,2020-06-05T00:00:00.000Z,2020,6,5,34487878,1072852,7595132,25819894,15,8,33,10,14,13,8,93,9,1002,77,15,9,7,10,8,11,0,0,1,0,0,1,0
315,Hauts-de-France,2020-06-06T00:00:00.000Z,2020-06-06T00:00:00.000Z,2020,6,6,34295108,734299,6916115,26644694,13,7,36,9,13,11,2,84,10,1004,73,13,8,6,11,8,10,0,1,0,0,0,0,0
317,Hauts-de-France,2020-06-07T00:00:00.000Z,2020-06-07T00:00:00.000Z,2020,6,7,34109567,653289,6135296,27320982,18,9,18,10,17,17,2,90,9,1011,56,18,10,7,13,9,13,0,0,0,0,0,0,0
319,Hauts-de-France,2020-06-08T00:00:00.000Z,2020-06-08T00:00:00.000Z,2020,6,8,34482659,930588,7137228,26414843,17,9,21,11,17,15,1,91,9,1017,57,17,10,9,12,9,13,0,0,0,0,0,0,0
321,Hauts-de-France,2020-06-09T00:00:00.000Z,2020-06-09T00:00:00.000Z,2020,6,9,35066098,1130226,7570992,26364880,16,8,17,10,14,15,0,81,10,1020,54,16,8,8,12,8,12,0,1,0,0,0,0,0
323,Hauts-de-France,2020-06-10T00:00:00.000Z,2020-06-10T00:00:00.000Z,2020,6,10,35335875,1146803,7494480,26694592,18,7,12,9,17,17,0,82,10,1020,30,18,10,7,14,7,12,0,0,0,0,0,0,0
325,Hauts-de-France,2020-06-11T00:00:00.000Z,2020-06-11T00:00:00.000Z,2020,6,11,35335441,1122586,7682604,26530251,18,11,17,12,17,17,8,94,9,1013,83,18,14,12,11,11,14,0,0,0,1,0,1,0
327,Hauts-de-France,2020-06-12T00:00:00.000Z,2020-06-12T00:00:00.000Z,2020,6,12,35341928,1074014,7710407,26557507,18,11,27,14,17,16,4,90,9,1007,63,19,14,14,13,13,15,0,1,0,1,0,1,0
329,Hauts-de-France,2020-06-13T00:00:00.000Z,2020-06-13T00:00:00.000Z,2020,6,13,34671078,728203,6922076,27020799,22,12,16,13,21,21,1,93,9,1013,51,24,15,13,15,12,17,0,1,0,0,0,0,0
331,Hauts-de-France,2020-06-14T00:00:00.000Z,2020-06-14T00:00:00.000Z,2020,6,14,33818817,659138,6110938,27048741,21,12,16,13,19,20,0,91,9,1016,46,22,15,12,14,12,16,0,1,0,0,0,0,0
333,Hauts-de-France,2020-06-15T00:00:00.000Z,2020-06-15T00:00:00.000Z,2020,6,15,33888808,958752,7139214,25790842,21,13,14,14,20,21,3,92,8,1017,69,22,15,13,13,13,17,0,0,0,0,0,0,0
335,Hauts-de-France,2020-06-16T00:00:00.000Z,2020-06-16T00:00:00.000Z,2020,6,16,33928357,1145657,7556725,25225975,21,12,13,13,19,20,3,93,9,1017,72,22,15,13,13,12,16,0,0,0,0,0,0,0
337,Hauts-de-France,2020-06-17T00:00:00.000Z,2020-06-17T00:00:00.000Z,2020,6,17,34315661,1143881,7494656,25677124,18,11,11,15,17,15,5,89,9,1013,76,18,14,15,13,13,15,0,0,0,0,0,0,0
339,Hauts-de-France,2020-06-18T00:00:00.000Z,2020-06-18T00:00:00.000Z,2020,6,18,34119295,1121528,7625755,25372012,20,12,17,13,19,19,4,93,8,1014,61,20,14,12,13,12,16,0,0,0,0,0,0,0
341,Hauts-de-France,2020-06-19T00:00:00.000Z,2020-06-19T00:00:00.000Z,2020,6,19,33989318,1069080,7618617,25301621,19,12,20,13,19,18,3,92,9,1019,57,19,13,12,14,12,15,0,0,0,0,0,0,0
343,Hauts-de-France,2020-06-20T00:00:00.000Z,2020-06-20T00:00:00.000Z,2020,6,20,33320603,734310,6921771,25664522,22,10,7,12,20,21,1,85,10,1022,45,24,14,12,15,10,16,0,1,0,0,0,0,0
345,Hauts-de-France,2020-06-21T00:00:00.000Z,2020-06-21T00:00:00.000Z,2020,6,21,32895390,658065,6117178,26120147,18,13,20,15,16,17,1,90,9,1022,49,18,14,14,14,13,15,0,1,0,0,0,0,0
347,Hauts-de-France,2020-06-22T00:00:00.000Z,2020-06-22T00:00:00.000Z,2020,6,22,33173655,969900,7218024,24985731,22,10,9,12,19,21,0,88,9,1027,19,23,13,11,16,10,16,0,0,0,0,0,0,0
349,Hauts-de-France,2020-06-23T00:00:00.000Z,2020-06-23T00:00:00.000Z,2020,6,23,33291905,1121245,7715720,24454940,25,12,13,15,23,24,0,82,10,1027,26,26,16,14,16,12,19,0,0,0,0,0,0,0
351,Hauts-de-France,2020-06-24T00:00:00.000Z,2020-06-24T00:00:00.000Z,2020,6,24,33717626,1103666,7792385,24821575,27,16,19,17,26,26,0,79,10,1023,7,28,18,17,16,16,21,0,0,0,0,0,0,0
353,Hauts-de-France,2020-06-25T00:00:00.000Z,2020-06-25T00:00:00.000Z,2020,6,25,33986212,1111034,8068184,24806994,27,16,19,17,25,26,0,74,10,1019,1,27,18,16,16,16,21,0,0,0,0,0,0,0
355,Hauts-de-France,2020-06-26T00:00:00.000Z,2020-06-26T00:00:00.000Z,2020,6,26,33842355,1074777,8016478,24751100,24,18,19,18,24,23,6,88,9,1013,55,26,19,18,13,18,21,0,0,0,0,0,0,0
357,Hauts-de-France,2020-06-27T00:00:00.000Z,2020-06-27T00:00:00.000Z,2020,6,27,33075680,709602,7145202,25220876,22,17,27,17,20,21,3,90,10,1012,76,24,17,17,12,18,19,0,1,0,0,0,0,0
359,Hauts-de-France,2020-06-28T00:00:00.000Z,2020-06-28T00:00:00.000Z,2020,6,28,32718413,645257,6214391,25858765,19,14,24,14,18,18,1,82,10,1015,63,19,12,12,14,14,16,0,1,0,0,0,0,0
361,Hauts-de-France,2020-06-29T00:00:00.000Z,2020-06-29T00:00:00.000Z,2020,6,29,33124856,961974,7331735,24831147,17,12,30,12,16,15,0,80,10,1015,59,17,10,11,14,12,14,0,0,0,0,0,0,0
363,Hauts-de-France,2020-06-30T00:00:00.000Z,2020-06-30T00:00:00.000Z,2020,6,30,33339436,1125180,7766722,24447534,18,10,25,12,16,17,4,88,9,1014,90,18,17,10,12,11,14,0,0,0,0,0,0,0
365,Hauts-de-France,2020-07-01T00:00:00.000Z,2020-07-01T00:00:00.000Z,2020,7,1,33893590,1129231,7838474,24925885,19,15,22,16,19,18,2,90,10,1010,77,19,16,16,13,16,17,0,0,0,0,0,0,0
367,Hauts-de-France,2020-07-02T00:00:00.000Z,2020-07-02T00:00:00.000Z,2020,7,2,33507574,1153223,7891564,24462787,19,13,24,14,19,18,2,88,10,1015,60,19,13,13,14,14,16,0,0,0,0,0,0,0
369,Hauts-de-France,2020-07-03T00:00:00.000Z,2020-07-03T00:00:00.000Z,2020,7,3,33144329,1098026,7791439,24254864,19,11,23,13,19,19,0,91,10,1020,58,19,13,11,14,11,15,0,1,0,0,0,0,0
371,Hauts-de-France,2020-07-04T00:00:00.000Z,2020-07-04T00:00:00.000Z,2020,7,4,32828810,728768,6883242,25216800,18,14,23,15,17,18,2,88,7,1019,93,18,16,14,12,15,16,1,0,1,0,0,1,0
373,Hauts-de-France,2020-07-05T00:00:00.000Z,2020-07-05T00:00:00.000Z,2020,7,5,32548441,668768,6103395,25776278,20,15,29,17,20,19,1,89,9,1016,88,20,16,17,12,17,18,1,0,1,0,0,1,0
375,Hauts-de-France,2020-07-06T00:00:00.000Z,2020-07-06T00:00:00.000Z,2020,7,6,33048236,1003040,7148580,24896616,18,12,27,13,17,17,1,76,10,1022,56,18,10,11,14,12,15,1,1,0,0,0,0,0
377,Hauts-de-France,2020-07-07T00:00:00.000Z,2020-07-07T00:00:00.000Z,2020,7,7,32924650,1138939,7488127,24297584,21,10,14,12,19,20,0,87,9,1024,32,21,12,12,15,10,15,1,0,0,0,0,0,0
379,Hauts-de-France,2020-07-08T00:00:00.000Z,2020-07-08T00:00:00.000Z,2020,7,8,33153249,1101664,7590291,24461294,19,11,22,13,18,18,1,87,9,1019,72,20,15,11,11,11,15,1,0,0,0,0,0,0
381,Hauts-de-France,2020-07-09T00:00:00.000Z,2020-07-09T00:00:00.000Z,2020,7,9,33445881,1126191,7798547,24521143,24,15,21,16,21,23,0,94,8,1018,67,26,16,16,12,15,19,1,0,0,0,0,0,0
383,Hauts-de-France,2020-07-10T00:00:00.000Z,2020-07-10T00:00:00.000Z,2020,7,10,33249110,1075801,7708138,24465171,19,15,21,16,17,18,1,91,9,1020,64,19,15,16,11,16,17,1,0,0,0,0,0,0
385,Hauts-de-France,2020-07-11T00:00:00.000Z,2020-07-11T00:00:00.000Z,2020,7,11,32185034,709507,6928077,24547450,20,11,18,12,19,18,0,86,10,1027,37,20,11,11,13,11,15,1,1,0,1,0,1,0
387,Hauts-de-France,2020-07-12T00:00:00.000Z,2020-07-12T00:00:00.000Z,2020,7,12,31312975,661754,6124717,24526504,21,11,15,12,20,20,0,85,10,1028,5,23,11,11,15,11,16,1,0,0,1,0,1,0
389,Hauts-de-France,2020-07-13T00:00:00.000Z,2020-07-13T00:00:00.000Z,2020,7,13,31644155,695860,6897567,24050728,23,11,12,13,21,21,0,81,10,1026,16,24,11,12,15,11,17,1,0,0,0,0,0,0
391,Hauts-de-France,2020-07-14T00:00:00.000Z,2020-07-14T00:00:00.000Z,2020,7,14,32032940,1061571,6317927,24653442,19,13,16,14,16,18,6,86,8,1021,76,19,15,13,10,13,15,1,0,0,0,0,0,1
393,Hauts-de-France,2020-07-15T00:00:00.000Z,2020-07-15T00:00:00.000Z,2020,7,15,32409858,1086776,7456659,23866423,19,13,14,14,18,18,1,91,8,1019,69,19,12,13,11,14,16,1,0,0,0,0,0,0
395,Hauts-de-France,2020-07-16T00:00:00.000Z,2020-07-16T00:00:00.000Z,2020,7,16,32426088,1092431,7523494,23810163,20,13,16,15,19,19,1,91,9,1020,82,20,15,14,10,13,17,1,0,0,0,0,0,0
397,Hauts-de-France,2020-07-17T00:00:00.000Z,2020-07-17T00:00:00.000Z,2020,7,17,32444828,1045568,7600748,23798512,22,14,10,16,21,21,1,87,10,1021,80,24,16,16,10,15,18,1,0,0,0,0,0,0
399,Hauts-de-France,2020-07-18T00:00:00.000Z,2020-07-18T00:00:00.000Z,2020,7,18,32063023,693455,7019050,24350518,24,14,13,14,23,22,0,91,9,1021,20,25,15,14,14,14,18,1,1,0,0,0,0,0
401,Hauts-de-France,2020-07-19T00:00:00.000Z,2020-07-19T00:00:00.000Z,2020,7,19,31707707,645284,6260544,24801879,24,12,14,14,23,21,0,83,10,1019,19,25,14,14,14,12,18,1,1,0,0,0,0,0
403,Hauts-de-France,2020-07-20T00:00:00.000Z,2020-07-20T00:00:00.000Z,2020,7,20,32607783,948193,7350858,24308732,21,14,21,14,20,19,1,88,8,1023,44,21,13,13,13,14,17,1,0,0,0,0,0,0
405,Hauts-de-France,2020-07-21T00:00:00.000Z,2020-07-21T00:00:00.000Z,2020,7,21,32887345,1066441,7756307,24064597,21,10,16,12,20,20,0,78,10,1025,4,22,10,10,15,10,15,1,0,0,0,0,0,0
407,Hauts-de-France,2020-07-22T00:00:00.000Z,2020-07-22T00:00:00.000Z,2020,7,22,32855715,1043082,7715369,24097264,22,10,14,11,20,20,0,77,10,1026,10,23,10,10,14,10,15,1,0,0,0,0,0,0
409,Hauts-de-France,2020-07-23T00:00:00.000Z,2020-07-23T00:00:00.000Z,2020,7,23,32887655,1054872,7818467,24014316,22,12,13,13,21,20,0,67,10,1021,41,24,11,14,14,12,17,1,0,0,0,0,0,0
411,Hauts-de-France,2020-07-24T00:00:00.000Z,2020-07-24T00:00:00.000Z,2020,7,24,32821697,994118,7777030,24050549,22,14,19,14,20,21,4,86,10,1015,77,24,15,14,10,14,17,1,0,0,0,0,0,0
